% Removed relations between quantifiers and predicates.

% Predicates %
=	all couch	all sofa
#	all snail	all sofa
#	all vertebrate	all sofa
#	all invertebrate	all sofa
#	all bark	all sofa
#	all puppy	all sofa
#	all feline	all sofa
#	all mobile	all sofa
#	all immobile	all sofa
#	all dead	all sofa
#	all live	all sofa
#	all European	all sofa
#	all French	all sofa
#	all Parisian	all sofa
#	all human	all sofa
#	all animate	all sofa
<	all inanimate	all sofa
<	all seat	all sofa
#	all bench	all sofa
#	all woody	all sofa
#	all plant	all sofa
#	all tree	all sofa
#	all oak	all sofa
#	all bush	all sofa
<	all destructible	all sofa
#	all indestructible	all sofa
#	all mammal	all sofa
#	all hippo	all couch
#	all hungry	all couch
<	all non-ape	all couch
#	all ape	all couch
#	all animal	all couch
#	all dog	all couch
#	all cat	all couch
#	all unable	all couch
#	all able	all couch
#	all Thai	all couch
#	all Asian	all couch
#	all bird	all couch
#	all crow	all couch
=	all sofa	all couch
=	all couch	all couch
#	all snail	all couch
#	all vertebrate	all couch
#	all invertebrate	all couch
#	all bark	all couch
#	all puppy	all couch
#	all feline	all couch
#	all mobile	all couch
#	all immobile	all couch
#	all dead	all couch
#	all live	all couch
#	all European	all couch
#	all French	all couch
#	all Parisian	all couch
#	all human	all couch
#	all animate	all couch
<	all inanimate	all couch
<	all seat	all couch
#	all bench	all couch
#	all woody	all couch
#	all plant	all couch
#	all tree	all couch
#	all oak	all couch
#	all bush	all couch
<	all destructible	all couch
#	all indestructible	all couch
#	all mammal	all couch
#	all hippo	all snail
#	all hungry	all snail
<	all non-ape	all snail
#	all ape	all snail
<	all animal	all snail
#	all dog	all snail
#	all cat	all snail
#	all unable	all snail
#	all able	all snail
#	all Thai	all snail
#	all Asian	all snail
#	all bird	all snail
#	all crow	all snail
#	all sofa	all snail
#	all couch	all snail
=	all snail	all snail
#	all vertebrate	all snail
<	all invertebrate	all snail
#	all bark	all snail
#	all puppy	all snail
#	all feline	all snail
<	all mobile	all snail
#	all immobile	all snail
#	all dead	all snail
#	all live	all snail
#	all European	all snail
#	all French	all snail
#	all Parisian	all snail
#	all human	all snail
#	all animate	all snail
#	all inanimate	all snail
#	all seat	all snail
#	all bench	all snail
#	all woody	all snail
#	all plant	all snail
#	all tree	all snail
#	all oak	all snail
#	all bush	all snail
<	all destructible	all snail
#	all indestructible	all snail
#	all mammal	all snail
>	all hippo	all vertebrate
#	all hungry	all vertebrate
#	all non-ape	all vertebrate
>	all ape	all vertebrate
<	all animal	all vertebrate
>	all dog	all vertebrate
>	all cat	all vertebrate
#	all unable	all vertebrate
#	all able	all vertebrate
#	all Thai	all vertebrate
#	all Asian	all vertebrate
>	all bird	all vertebrate
>	all crow	all vertebrate
#	all sofa	all vertebrate
#	all couch	all vertebrate
#	all snail	all vertebrate
=	all vertebrate	all vertebrate
#	all invertebrate	all vertebrate
>	all bark	all vertebrate
>	all puppy	all vertebrate
>	all feline	all vertebrate
<	all mobile	all vertebrate
#	all immobile	all vertebrate
#	all dead	all vertebrate
#	all live	all vertebrate
#	all European	all vertebrate
#	all French	all vertebrate
#	all Parisian	all vertebrate
>	all human	all vertebrate
#	all animate	all vertebrate
#	all inanimate	all vertebrate
#	all seat	all vertebrate
#	all bench	all vertebrate
#	all woody	all vertebrate
#	all plant	all vertebrate
#	all tree	all vertebrate
#	all oak	all vertebrate
#	all bush	all vertebrate
<	all destructible	all vertebrate
#	all indestructible	all vertebrate
>	all mammal	all vertebrate
#	all hippo	all invertebrate
#	all hungry	all invertebrate
<	all non-ape	all invertebrate
#	all ape	all invertebrate
<	all animal	all invertebrate
#	all dog	all invertebrate
#	all cat	all invertebrate
#	all unable	all invertebrate
#	all able	all invertebrate
#	all Thai	all invertebrate
#	all Asian	all invertebrate
#	all bird	all invertebrate
#	all crow	all invertebrate
#	all sofa	all invertebrate
#	all couch	all invertebrate
>	all snail	all invertebrate
#	all vertebrate	all invertebrate
=	all invertebrate	all invertebrate
#	all bark	all invertebrate
#	all puppy	all invertebrate
#	all feline	all invertebrate
#	all mobile	all invertebrate
#	all immobile	all invertebrate
#	all dead	all invertebrate
#	all live	all invertebrate
#	all European	all invertebrate
#	all French	all invertebrate
#	all Parisian	all invertebrate
#	all human	all invertebrate
#	all animate	all invertebrate
#	all inanimate	all invertebrate
#	all seat	all invertebrate
#	all bench	all invertebrate
#	all woody	all invertebrate
#	all plant	all invertebrate
#	all tree	all invertebrate
#	all oak	all invertebrate
#	all bush	all invertebrate
<	all destructible	all invertebrate
#	all indestructible	all invertebrate
#	all mammal	all invertebrate
#	all hippo	all bark
#	all hungry	all bark
#	all non-ape	all bark
#	all ape	all bark
<	all animal	all bark
#	all dog	all bark
#	all cat	all bark
#	all unable	all bark
#	all able	all bark
#	all Thai	all bark
#	all Asian	all bark
#	all bird	all bark
#	all crow	all bark
#	all sofa	all bark
#	all couch	all bark
#	all snail	all bark
<	all vertebrate	all bark
#	all invertebrate	all bark
=	all bark	all bark
#	all puppy	all bark
#	all feline	all bark
<	all mobile	all bark
#	all immobile	all bark
#	all dead	all bark
<	all live	all bark
#	all European	all bark
#	all French	all bark
#	all Parisian	all bark
#	all human	all bark
<	all animate	all bark
#	all inanimate	all bark
#	all seat	all bark
#	all bench	all bark
#	all woody	all bark
#	all plant	all bark
#	all tree	all bark
#	all oak	all bark
#	all bush	all bark
<	all destructible	all bark
#	all indestructible	all bark
<	all mammal	all bark
#	all hippo	all puppy
#	all hungry	all puppy
<	all non-ape	all puppy
#	all ape	all puppy
<	all animal	all puppy
<	all dog	all puppy
#	all cat	all puppy
#	all unable	all puppy
#	all able	all puppy
#	all Thai	all puppy
#	all Asian	all puppy
#	all bird	all puppy
#	all crow	all puppy
#	all sofa	all puppy
#	all couch	all puppy
#	all snail	all puppy
<	all vertebrate	all puppy
#	all invertebrate	all puppy
#	all bark	all puppy
=	all puppy	all puppy
#	all feline	all puppy
<	all mobile	all puppy
#	all immobile	all puppy
#	all dead	all puppy
#	all live	all puppy
#	all European	all puppy
#	all French	all puppy
#	all Parisian	all puppy
#	all human	all puppy
#	all animate	all puppy
#	all inanimate	all puppy
#	all seat	all puppy
#	all bench	all puppy
#	all woody	all puppy
#	all plant	all puppy
#	all tree	all puppy
#	all oak	all puppy
#	all bush	all puppy
<	all destructible	all puppy
#	all indestructible	all puppy
<	all mammal	all puppy
#	all hippo	all feline
#	all hungry	all feline
<	all non-ape	all feline
#	all ape	all feline
<	all animal	all feline
#	all dog	all feline
>	all cat	all feline
#	all unable	all feline
#	all able	all feline
#	all Thai	all feline
#	all Asian	all feline
#	all bird	all feline
#	all crow	all feline
#	all sofa	all feline
#	all couch	all feline
#	all snail	all feline
<	all vertebrate	all feline
#	all invertebrate	all feline
#	all bark	all feline
#	all puppy	all feline
=	all feline	all feline
<	all mobile	all feline
#	all immobile	all feline
#	all dead	all feline
#	all live	all feline
#	all European	all feline
#	all French	all feline
#	all Parisian	all feline
#	all human	all feline
#	all animate	all feline
#	all inanimate	all feline
#	all seat	all feline
#	all bench	all feline
#	all woody	all feline
#	all plant	all feline
#	all tree	all feline
#	all oak	all feline
#	all bush	all feline
<	all destructible	all feline
#	all indestructible	all feline
<	all mammal	all feline
>	all hippo	all mobile
#	all hungry	all mobile
#	all non-ape	all mobile
>	all ape	all mobile
>	all animal	all mobile
>	all dog	all mobile
>	all cat	all mobile
#	all unable	all mobile
#	all able	all mobile
#	all Thai	all mobile
#	all Asian	all mobile
>	all bird	all mobile
>	all crow	all mobile
#	all sofa	all mobile
#	all couch	all mobile
>	all snail	all mobile
>	all vertebrate	all mobile
#	all invertebrate	all mobile
>	all bark	all mobile
>	all puppy	all mobile
>	all feline	all mobile
=	all mobile	all mobile
#	all immobile	all mobile
#	all dead	all mobile
#	all live	all mobile
#	all European	all mobile
#	all French	all mobile
#	all Parisian	all mobile
>	all human	all mobile
>	all animate	all mobile
#	all inanimate	all mobile
#	all seat	all mobile
#	all bench	all mobile
#	all woody	all mobile
#	all plant	all mobile
#	all tree	all mobile
#	all oak	all mobile
#	all bush	all mobile
#	all destructible	all mobile
#	all indestructible	all mobile
>	all mammal	all mobile
#	all hippo	all immobile
#	all hungry	all immobile
<	all non-ape	all immobile
#	all ape	all immobile
#	all animal	all immobile
#	all dog	all immobile
#	all cat	all immobile
#	all unable	all immobile
#	all able	all immobile
#	all Thai	all immobile
#	all Asian	all immobile
#	all bird	all immobile
#	all crow	all immobile
#	all sofa	all immobile
#	all couch	all immobile
#	all snail	all immobile
#	all vertebrate	all immobile
#	all invertebrate	all immobile
#	all bark	all immobile
#	all puppy	all immobile
#	all feline	all immobile
#	all mobile	all immobile
=	all immobile	all immobile
#	all dead	all immobile
#	all live	all immobile
#	all European	all immobile
#	all French	all immobile
#	all Parisian	all immobile
#	all human	all immobile
#	all animate	all immobile
<	all inanimate	all immobile
#	all seat	all immobile
#	all bench	all immobile
#	all woody	all immobile
#	all plant	all immobile
#	all tree	all immobile
#	all oak	all immobile
#	all bush	all immobile
#	all destructible	all immobile
#	all indestructible	all immobile
#	all mammal	all immobile
#	all hippo	all dead
#	all hungry	all dead
#	all non-ape	all dead
#	all ape	all dead
#	all animal	all dead
#	all dog	all dead
#	all cat	all dead
#	all unable	all dead
#	all able	all dead
#	all Thai	all dead
#	all Asian	all dead
#	all bird	all dead
#	all crow	all dead
#	all sofa	all dead
#	all couch	all dead
#	all snail	all dead
#	all vertebrate	all dead
#	all invertebrate	all dead
#	all bark	all dead
#	all puppy	all dead
#	all feline	all dead
#	all mobile	all dead
#	all immobile	all dead
=	all dead	all dead
#	all live	all dead
#	all European	all dead
#	all French	all dead
#	all Parisian	all dead
#	all human	all dead
#	all animate	all dead
<	all inanimate	all dead
#	all seat	all dead
#	all bench	all dead
#	all woody	all dead
#	all plant	all dead
#	all tree	all dead
#	all oak	all dead
#	all bush	all dead
<	all destructible	all dead
#	all indestructible	all dead
#	all mammal	all dead
#	all hippo	all live
>	all hungry	all live
#	all non-ape	all live
#	all ape	all live
#	all animal	all live
#	all dog	all live
#	all cat	all live
#	all unable	all live
#	all able	all live
#	all Thai	all live
#	all Asian	all live
#	all bird	all live
#	all crow	all live
#	all sofa	all live
#	all couch	all live
#	all snail	all live
#	all vertebrate	all live
#	all invertebrate	all live
>	all bark	all live
#	all puppy	all live
#	all feline	all live
#	all mobile	all live
#	all immobile	all live
#	all dead	all live
=	all live	all live
#	all European	all live
#	all French	all live
#	all Parisian	all live
#	all human	all live
#	all animate	all live
#	all inanimate	all live
#	all seat	all live
#	all bench	all live
#	all woody	all live
#	all plant	all live
#	all tree	all live
#	all oak	all live
#	all bush	all live
<	all destructible	all live
#	all indestructible	all live
#	all mammal	all live
#	all hippo	all European
#	all hungry	all European
#	all non-ape	all European
#	all ape	all European
#	all animal	all European
#	all dog	all European
#	all cat	all European
#	all unable	all European
#	all able	all European
#	all Thai	all European
#	all Asian	all European
#	all bird	all European
#	all crow	all European
#	all sofa	all European
#	all couch	all European
#	all snail	all European
#	all vertebrate	all European
#	all invertebrate	all European
#	all bark	all European
#	all puppy	all European
#	all feline	all European
#	all mobile	all European
#	all immobile	all European
#	all dead	all European
#	all live	all European
=	all European	all European
>	all French	all European
>	all Parisian	all European
#	all human	all European
#	all animate	all European
#	all inanimate	all European
#	all seat	all European
#	all bench	all European
#	all woody	all European
#	all plant	all European
#	all tree	all European
#	all oak	all European
#	all bush	all European
#	all destructible	all European
#	all indestructible	all European
#	all mammal	all European
#	all hippo	all French
#	all hungry	all French
#	all non-ape	all French
#	all ape	all French
#	all animal	all French
#	all dog	all French
#	all cat	all French
#	all unable	all French
#	all able	all French
#	all Thai	all French
#	all Asian	all French
#	all bird	all French
#	all crow	all French
#	all sofa	all French
#	all couch	all French
#	all snail	all French
#	all vertebrate	all French
#	all invertebrate	all French
#	all bark	all French
#	all puppy	all French
#	all feline	all French
#	all mobile	all French
#	all immobile	all French
#	all dead	all French
#	all live	all French
<	all European	all French
=	all French	all French
>	all Parisian	all French
#	all human	all French
#	all animate	all French
#	all inanimate	all French
#	all seat	all French
#	all bench	all French
#	all woody	all French
#	all plant	all French
#	all tree	all French
#	all oak	all French
#	all bush	all French
#	all destructible	all French
#	all indestructible	all French
#	all mammal	all French
#	all hippo	all Parisian
#	all hungry	all Parisian
#	all non-ape	all Parisian
#	all ape	all Parisian
#	all animal	all Parisian
#	all dog	all Parisian
#	all cat	all Parisian
#	all unable	all Parisian
#	all able	all Parisian
#	all Thai	all Parisian
#	all Asian	all Parisian
#	all bird	all Parisian
#	all crow	all Parisian
#	all sofa	all Parisian
#	all couch	all Parisian
#	all snail	all Parisian
#	all vertebrate	all Parisian
#	all invertebrate	all Parisian
#	all bark	all Parisian
#	all puppy	all Parisian
#	all feline	all Parisian
#	all mobile	all Parisian
#	all immobile	all Parisian
#	all dead	all Parisian
#	all live	all Parisian
<	all European	all Parisian
<	all French	all Parisian
=	all Parisian	all Parisian
#	all human	all Parisian
#	all animate	all Parisian
#	all inanimate	all Parisian
#	all seat	all Parisian
#	all bench	all Parisian
#	all woody	all Parisian
#	all plant	all Parisian
#	all tree	all Parisian
#	all oak	all Parisian
#	all bush	all Parisian
#	all destructible	all Parisian
#	all indestructible	all Parisian
#	all mammal	all Parisian
#	all hippo	all human
#	all hungry	all human
#	all non-ape	all human
<	all ape	all human
<	all animal	all human
#	all dog	all human
#	all cat	all human
#	all unable	all human
#	all able	all human
#	all Thai	all human
#	all Asian	all human
#	all bird	all human
#	all crow	all human
#	all sofa	all human
#	all couch	all human
#	all snail	all human
<	all vertebrate	all human
#	all invertebrate	all human
#	all bark	all human
#	all puppy	all human
#	all feline	all human
<	all mobile	all human
#	all immobile	all human
#	all dead	all human
#	all live	all human
#	all European	all human
#	all French	all human
#	all Parisian	all human
=	all human	all human
#	all animate	all human
#	all inanimate	all human
#	all seat	all human
#	all bench	all human
#	all woody	all human
#	all plant	all human
#	all tree	all human
#	all oak	all human
#	all bush	all human
<	all destructible	all human
#	all indestructible	all human
<	all mammal	all human
#	all hippo	all animate
>	all hungry	all animate
#	all non-ape	all animate
#	all ape	all animate
#	all animal	all animate
#	all dog	all animate
#	all cat	all animate
#	all unable	all animate
#	all able	all animate
#	all Thai	all animate
#	all Asian	all animate
#	all bird	all animate
#	all crow	all animate
#	all sofa	all animate
#	all couch	all animate
#	all snail	all animate
#	all vertebrate	all animate
#	all invertebrate	all animate
>	all bark	all animate
#	all puppy	all animate
#	all feline	all animate
<	all mobile	all animate
#	all immobile	all animate
#	all dead	all animate
#	all live	all animate
#	all European	all animate
#	all French	all animate
#	all Parisian	all animate
#	all human	all animate
=	all animate	all animate
#	all inanimate	all animate
#	all seat	all animate
#	all bench	all animate
#	all woody	all animate
#	all plant	all animate
#	all tree	all animate
#	all oak	all animate
#	all bush	all animate
<	all destructible	all animate
#	all indestructible	all animate
#	all mammal	all animate
#	all hippo	all inanimate
#	all hungry	all inanimate
#	all non-ape	all inanimate
#	all ape	all inanimate
#	all animal	all inanimate
#	all dog	all inanimate
#	all cat	all inanimate
#	all unable	all inanimate
#	all able	all inanimate
#	all Thai	all inanimate
#	all Asian	all inanimate
#	all bird	all inanimate
#	all crow	all inanimate
>	all sofa	all inanimate
>	all couch	all inanimate
#	all snail	all inanimate
#	all vertebrate	all inanimate
#	all invertebrate	all inanimate
#	all bark	all inanimate
#	all puppy	all inanimate
#	all feline	all inanimate
#	all mobile	all inanimate
>	all immobile	all inanimate
>	all dead	all inanimate
#	all live	all inanimate
#	all European	all inanimate
#	all French	all inanimate
#	all Parisian	all inanimate
#	all human	all inanimate
#	all animate	all inanimate
=	all inanimate	all inanimate
>	all seat	all inanimate
>	all bench	all inanimate
>	all woody	all inanimate
>	all plant	all inanimate
>	all tree	all inanimate
>	all oak	all inanimate
>	all bush	all inanimate
#	all destructible	all inanimate
#	all indestructible	all inanimate
#	all mammal	all inanimate
#	all hippo	all seat
#	all hungry	all seat
<	all non-ape	all seat
